mean,std,rms,peak_to_peak,crest_factor,kurtosis,skewness,bearing,batch,speed,force,fault
-0.0018851567999999999,0.045779862024143414,0.045818659769903736,0.35719,4.0138668595628015,1.4189369495934718,-0.002383321079508304,NU204_E_metal_b,2,1000,1,OK
-0.0016954814000000003,0.048874648074183756,0.04890404770111632,0.755,9.294322686292173,17.534196435730614,-1.1730768679623846,NU204_E_metal_b,2,1000,1,OK
-0.0016245436,0.0408582812027117,0.040890564739902595,0.39,4.971317987242947,1.2865911525526839,-0.14929964825105171,NU204_E_metal_b,2,1000,1,OK
-0.0019543876000000003,0.04586378816650503,0.045905410311564365,0.6656299999999999,8.380057979856241,7.70499349000081,-0.38111796640514056,NU204_E_metal_b,2,1000,1,OK
-0.0022237492,0.03595917466780417,0.03602786842562504,0.23031000000000001,3.222227821766727,0.06384762805566568,-0.07529302302166128,NU204_E_metal_b,2,1000,1,OK
-0.0018362273499999999,0.04209463153427025,0.04213466191732013,0.38671,4.950555920190158,1.5024914401158993,-0.17930380188716424,NU204_E_metal_b,2,1000,1,OK
-0.0018254864999999998,0.046212818283558006,0.04624885917156049,0.74281,10.189440527644035,17.485023384784114,-1.340524447027239,NU204_E_metal_b,2,1000,1,OK
-0.0019387309500000006,0.050302745771193494,0.05034009246930137,0.60063,7.374837466307743,5.157901766725647,-0.5521794774680298,NU204_E_metal_b,3,1000,1,OK
-0.001817999199999999,0.04649050831091911,0.04652604092439889,0.37468999999999997,4.560671739613346,0.8408723331485946,-0.0629918343527833,NU204_E_metal_b,3,1000,1,OK
-0.0014665622499999992,0.05436545564246149,0.05438523303292515,0.63344,6.786033256059946,5.229249351268718,-0.5329887878015932,NU204_E_metal_b,3,1000,1,OK
-0.0021813812500000008,0.040954034822689216,0.041012088369356325,0.40953,5.5966425784721,2.481303833663123,0.021164891233448294,NU204_E_metal_b,3,1000,1,OK
-0.0021132745000000007,0.04317079483784263,0.04322248785115741,0.53406,9.214647740119265,8.163566226035575,-0.9958297626392186,NU204_E_metal_b,3,1000,1,OK
-0.0016501533500000005,0.04427817542927798,0.04430891361142172,0.58578,7.21141580681033,6.234223953245474,0.3729794406396667,NU204_E_metal_b,3,1000,1,OK
-0.0023571823499999997,0.04322012928316065,0.04328436073091842,0.30313,3.544929332649157,0.5433472101900483,-0.024349626673427653,NU204_E_metal_b,3,1000,1,OK
-0.0019256284,0.04750453511245409,0.04754354741692368,0.56438,6.556515382969501,4.525327206308471,-0.19015617742833915,NU204_E_metal_b,3,1000,1,OK
-0.0017192239500000003,0.04895396148646893,0.04898414106840027,0.47906000000000004,6.185063030439587,1.7875380846977267,-0.4056116543793064,NU204_E_metal_b,3,1000,1,OK
-0.0019273494999999996,0.04010039322660926,0.040146683711408095,0.31531,4.242193482885478,1.1367142477179817,-0.02197481989610837,NU204_E_metal_b,3,1000,1,OK
-0.00200920645,0.042518526996424055,0.04256597289507621,0.38312,4.5590406327221,1.7982286659747597,-0.175365617749927,NU204_E_metal_b,3,1000,1,OK
-0.0018901417500000004,0.039860958824111836,0.03990574738321076,0.32985,4.358018867055923,1.123554214182687,-0.09695420441793441,NU204_E_metal_b,3,1000,1,OK
-0.0016910666499999998,0.0490275581226367,0.04905671372894094,0.71265,7.7014942763504255,7.766129069927391,-0.03828490756858961,NU204_E_metal_b,3,1000,1,OK
-0.00186954015,0.03501777195239833,0.03506764224869755,0.23703000000000002,3.573379673241481,0.41247816145955785,-0.07206550011723067,NU204_E_metal_b,3,1000,1,OK
-0.002026369000000001,0.05008298371795363,0.05012396063178737,0.7956300000000001,9.47650572725825,12.273185030625681,-0.8507327302451452,NU204_E_metal_b,3,1000,1,OK
-0.002138566,0.04314936493946607,0.04320232816892603,0.37546999999999997,4.50276659256338,0.7569101817647135,-0.06310080142449769,NU204_E_metal_b,4,1000,1,OK
-0.0015178098,0.044982660158527296,0.04500825992555738,0.62422,8.182498070556973,6.826726180008734,-0.22528866914837112,NU204_E_metal_b,4,1000,1,OK
-0.0021145316999999996,0.04522685840274499,0.04527626271339376,0.4061,4.973025300813808,1.5301562227273466,-0.09286240938228804,NU204_E_metal_b,4,1000,1,OK
-0.0016213961,0.039689630459314056,0.0397227351942185,0.27249999999999996,3.7880070258077385,0.07574523245017284,0.031515135705711954,NU204_E_metal_b,4,1000,1,OK
-0.00231734785,0.04546349460323027,0.04552251577621614,0.68688,8.76972621553965,10.436747623212595,-0.792871470081736,NU204_E_metal_b,4,1000,1,OK
-0.0014609265499999997,0.04215156314750531,0.04217687259817426,0.31781,4.278885296199324,0.5864435106727401,0.031049281794165492,NU204_E_metal_b,4,1000,1,OK
-0.0021948704,0.048183373500833133,0.04823333844959921,0.74844,9.543399125917746,10.558847172981713,-0.7230978726912032,NU204_E_metal_b,4,1000,1,OK
-0.0017277730499999997,0.044371055511932336,0.04440468181346746,0.36578,4.697477641574652,0.7509878943103758,-0.13281629850165325,NU204_E_metal_b,4,1000,1,OK
-0.00201499865,0.043966439250489125,0.04401258910728217,0.37109,4.483717136453325,1.1391944425361817,0.08482553285788098,NU204_E_metal_b,4,1000,1,OK
-0.0016123431000000003,0.051940807299119325,0.05196582639731966,0.7773399999999999,7.871711629724007,8.886813330732663,-0.34760750208002117,NU204_E_metal_b,4,1000,1,OK
-0.0019898779500000002,0.041502611932681975,0.041550287742573966,0.3175,4.106590092880781,0.79962865115747,0.029296661610174333,NU204_E_metal_b,4,1000,1,OK
-0.0019856123,0.049823533003637135,0.0498630835104532,0.58969,6.8092459610690055,5.513791742833336,-0.4108689097850551,NU204_E_metal_b,4,1000,1,OK
