mean,std,variance,rms,peak,peak_to_peak,crest_factor,kurtosis,skewness,data_no,fault,bearing,speed,force
-0.0018105852736000005,0.20635391777219236,0.04258193937993272,0.2063618608148456,1.5456,2.5851,7.489756071674317,4.46953506708352,-0.3177689661467043,146,OR,NU204_E_plastic_a,1000,1
-0.0017854624063999994,0.20874501284823843,0.043574480389011225,0.2087526485221586,1.5183,2.6470000000000002,7.27320113420662,4.737363413229441,-0.3255411229716414,147,OR,NU204_E_plastic_a,1000,1
-0.0015923434400000006,0.20454382038237287,0.04183817445661641,0.20455001836775114,1.4873,2.6571,7.271082211911863,4.773800950112719,-0.2985833144820209,148,OR,NU204_E_plastic_a,1000,1
-0.0021276513184,0.20842795863725877,0.043442213941694854,0.208438817982226,1.5097,2.6405000000000003,7.242892732814937,4.807368820207546,-0.3143978757174926,149,OR,NU204_E_plastic_a,1000,1
-0.0020310883775999998,0.20513280430420974,0.04207946740170921,0.20514285929982265,1.4891,2.5253,7.258843934819268,4.882478436260323,-0.3069911646064431,150,OR,NU204_E_plastic_a,1000,1
-0.0024718550975999995,0.19650442742647384,0.038613989998206324,0.19651997370707602,2.5209,4.8632,12.82770373131406,29.029636611901502,-0.7802340168969948,151,IR,NU204_E_plastic_a,1000,1
-0.0027468477728,0.19683655957582355,0.03874463118564673,0.19685572472837476,2.5439,4.8259,12.922662033375564,29.02244289667148,-0.9573706208490468,152,IR,NU204_E_plastic_a,1000,1
-0.002988948528,0.19596912761781687,0.0384038989792882,0.19599192022272557,2.3842,4.3755,12.164787187607482,28.56461472090703,-0.8975707743654239,153,IR,NU204_E_plastic_a,1000,1
-0.0015460254816000002,0.20203889565589003,0.040819715357851616,0.20204481075405373,2.677,5.062200000000001,13.249536031186043,28.525184869607397,-0.8351343670239539,154,IR,NU204_E_plastic_a,1000,1
-0.0012887648864000002,0.19634689261564725,0.03855210223982051,0.19635112211228367,2.6644,4.8372,13.569568492083071,31.9048657772844,-0.570907599136552,155,IR,NU204_E_plastic_a,1000,1
-0.0021273632256000002,0.2392044957459305,0.05721879078506488,0.23921395540260296,3.6336,5.7148,15.189749251395313,34.63278556027696,-1.9018301062458807,156,RE,NU204_E_plastic_a,1000,1
-0.0019011125056000002,0.22867983624215912,0.05229446750374071,0.22868773848306706,3.1844,5.230700000000001,13.924664352897896,33.99105835600908,-1.6750401113990494,157,RE,NU204_E_plastic_a,1000,1
-0.0019168843104000006,0.2497248454724052,0.06236249844621665,0.24973220235219187,3.3692,5.4104,13.49125170188701,32.20124196090139,-1.7540041975677962,158,RE,NU204_E_plastic_a,1000,1
-0.002032729008,0.23916384955161415,0.057199346932347135,0.23917248779817277,3.4584,5.2036,14.459857117505894,35.939825074907944,-1.9956515776652712,159,RE,NU204_E_plastic_a,1000,1
-0.0015592692095999993,0.24370997653020499,0.05939455266035306,0.24371496462224282,3.4817,5.1626,14.285950825369383,30.96349034602813,-1.7239456569160063,160,RE,NU204_E_plastic_a,1000,1
-0.001929764816,0.023606852968945227,0.0005572835070973981,0.023685596875368576,0.11563,0.22843999999999998,4.881869796587115,0.3833948693049263,-0.015747559231788322,161,OK,NU204_E_plastic_a,1000,2
-0.0020376321823999998,0.023672624945596035,0.0005603931718148557,0.023760158179726158,0.12703,0.23,5.346344878646092,0.3220724047854362,0.0007409028573867212,162,OK,NU204_E_plastic_a,1000,2
-0.0018801894239999998,0.024085895889761476,0.0005801303808124287,0.024159169958476435,0.10375,0.20546999999999999,4.294435619200505,0.3729122326665224,-0.01677999037063324,163,OK,NU204_E_plastic_a,1000,2
-0.0016068166496,0.02356950467461726,0.0005555215506068048,0.023624212375277967,0.11406,0.21655999999999997,4.828097470007524,0.36432681037773307,-0.010004878729070991,164,OK,NU204_E_plastic_a,1000,2
-0.0018962674207999998,0.02409532870150634,0.000580584865233635,0.024169830271742136,0.14078,0.24406,5.824616822592719,0.5204878577695631,-0.04259751561667119,165,OK,NU204_E_plastic_a,1000,2
-0.0020021256608,0.3534492020307099,0.12492633841614559,0.35345487254147057,1.8664,3.3597,5.28044778836941,2.1654548909100484,-0.25321307018929523,166,OR,NU204_E_plastic_a,1000,2
-0.0020751760607999998,0.3604738848681693,0.12994142167195016,0.3604798580054557,2.0591,3.6216,5.712108330803982,2.138280254607439,-0.25320259730833306,167,OR,NU204_E_plastic_a,1000,2
-0.0017494020736,0.3639189763646015,0.13243702135825938,0.3639231811328793,1.9141,3.4541,5.25962647952647,2.1178337341264095,-0.24974220886520593,168,OR,NU204_E_plastic_a,1000,2
-0.002111815424,0.3617880019338125,0.13089055834326033,0.36179416538640496,1.7589,3.2706,4.861604106084608,2.0890285214945594,-0.25989348291483644,169,OR,NU204_E_plastic_a,1000,2
-0.00217818672,0.3606346709755463,0.13005736590964054,0.3606412488984416,1.9056,3.4370000000000003,5.28392136457088,2.1202664364744175,-0.2683999156429043,170,OR,NU204_E_plastic_a,1000,2
-0.001280851584,0.2895326940567643,0.08382918092776788,0.289535527195797,3.3872,6.762700000000001,11.69873705242888,19.719671598529512,-0.3420432739421031,171,IR,NU204_E_plastic_a,1000,2
-0.002113842256,0.29579315948593315,0.0874935931986707,0.2958007125207002,3.7683,6.8049,12.73932022640511,18.40752168449542,-0.510473348584892,172,IR,NU204_E_plastic_a,1000,2
-0.0025692892415999993,0.2842763850281791,0.08081306308468952,0.284287995405885,3.0045,5.432,10.568508162683413,18.05379260217987,-0.6223407770113195,173,IR,NU204_E_plastic_a,1000,2
-0.0021244593407999997,0.29618267997297637,0.08772417991597453,0.29619029903672617,3.3784,6.3279,11.406180455562776,18.9056770564525,-0.42301832949463425,174,IR,NU204_E_plastic_a,1000,2
-0.001373147491199999,0.29635615579066227,0.08782697107501927,0.2963593369695847,3.4442,6.4947,11.62170234020154,19.95674671791234,-0.4835723074048757,175,IR,NU204_E_plastic_a,1000,2
-0.002001895536,0.3137230132835499,0.09842212906371042,0.3137294003587287,4.027,6.451700000000001,12.835902517887687,16.506816723411212,-0.7980298381238082,176,RE,NU204_E_plastic_a,1000,2
-0.0019015854976000006,0.292693145589176,0.08566927747488656,0.29269932268847365,3.9952,6.5986,13.6495020326787,17.753332300031307,-0.9047061684441184,177,RE,NU204_E_plastic_a,1000,2
-0.0019129247839999998,0.2823801854266678,0.07973856912159931,0.28238666470431734,3.6452,5.8916,12.90854156947118,17.2038894708398,-0.8704791687315255,178,RE,NU204_E_plastic_a,1000,2
-0.0021256416416,0.27891235096574424,0.0777920995212385,0.27892045079847944,3.3697,5.6856,12.081222407153696,18.39413212624445,-0.9162998235218387,179,RE,NU204_E_plastic_a,1000,2
-0.001925493568,0.26948502842835786,0.07262218054703284,0.2694919072486468,3.2245,5.385,11.965108833583317,20.84191739089974,-0.9763794412466414,180,RE,NU204_E_plastic_a,1000,2
-0.0016107364608000001,0.011240982231204255,0.0001263596815222498,0.011355798231229734,0.080625,0.150781,7.099897194216792,2.2207477492199503,0.2037843611125267,181,OK,NU204_E_plastic_a,500,1
-0.0017301362815999998,0.011261750605041764,0.00012682702669015853,0.011393875470754768,0.083438,0.15484399999999998,7.3230570418436205,2.2676610286602896,0.11006167082887966,182,OK,NU204_E_plastic_a,500,1
-0.0018826690624,0.01143798602884416,0.00013082752439603422,0.011591892304302708,0.11156,0.172498,9.623967948579965,2.438743510365886,-0.1401483572903962,183,OK,NU204_E_plastic_a,500,1
-0.0018172863200000002,0.01112410981510362,0.0001237458191784847,0.011271572594245395,0.081094,0.155,7.194559527691979,1.916419324862252,0.028812483395087803,184,OK,NU204_E_plastic_a,500,1
-0.0018933168192,0.011162975315108467,0.00012461201788572097,0.01132239667489117,0.094531,0.187812,8.349027393611312,2.90574644917083,0.01952090196092409,185,OK,NU204_E_plastic_a,500,1
-0.0018603192544,0.06001728437666828,0.00360207442394987,0.06004610904694959,0.69969,1.31047,11.652545204101697,15.092653888373881,0.0965186806469177,186,OR,NU204_E_plastic_a,500,1
-0.0018693772928000001,0.05854097091757928,0.003427045275972863,0.05857081054105107,1.1189,1.9367100000000002,19.103372305489714,26.26551175843625,0.3613648054549319,187,OR,NU204_E_plastic_a,500,1
-0.0021570770080000003,0.05925484034704272,0.0035111361045535214,0.05929408980473487,0.98516,1.6139100000000002,16.614809389001383,20.65820215838152,0.3769089036034626,188,OR,NU204_E_plastic_a,500,1
-0.0020560048992,0.05856889520253922,0.003430315485246021,0.0586049711320768,1.0442,1.93029,17.81760113227781,27.55015626824717,0.2885788891681448,189,OR,NU204_E_plastic_a,500,1
-0.001919207968,0.05354363483726313,0.0028669208315861778,0.05357801966115034,0.72938,1.3836,13.6134184244379,16.41903634006209,-0.2989893119745134,190,OR,NU204_E_plastic_a,500,1
-0.001938004896,0.08193354068354032,0.0067131050889413565,0.0819564576584315,1.6003,2.7998000000000003,19.526222163841467,56.20014964188063,-0.5434665963085787,191,IR,NU204_E_plastic_a,500,1
-0.0017819186751999998,0.07813684502629753,0.006105366550663637,0.07815716080327292,1.8094,3.1254999999999997,23.15078978565236,79.77608093982906,-0.23139622594507744,192,IR,NU204_E_plastic_a,500,1
-0.0017972073472000002,0.07158616621430566,0.005124579193262197,0.07160872256583709,1.168,2.1351899999999997,16.310862114962884,55.40380497622284,-0.036034732101472663,193,IR,NU204_E_plastic_a,500,1
-0.0021405721856,0.07036954859365936,0.004951873369275387,0.07040209811189686,1.4952,2.7332,21.238003413243938,64.70607848030316,-1.2838532388024064,194,IR,NU204_E_plastic_a,500,1
-0.0017849960544,0.07911397447732325,0.006259020957598555,0.07913410875540824,1.1639,2.2911,14.70794349371447,38.75927551552925,-0.35645535272262086,195,IR,NU204_E_plastic_a,500,1
-0.0019089050079999998,0.09004287297823502,0.008107718974174566,0.09006310505697732,0.99219,1.79672,11.016608847455384,23.475364764872634,-0.21684967929848528,196,RE,NU204_E_plastic_a,500,1
-0.00199452864,0.0804567188074928,0.006473283601267966,0.08048143727446562,0.89969,1.54453,11.178851055204067,21.226769646422746,-0.3224676203842485,197,RE,NU204_E_plastic_a,500,1
-0.0019433835455999998,0.0745746486258535,0.005561378217669513,0.07459996620156621,1.1564,1.87078,15.501347505647017,25.47582493720836,-0.31538017821186637,198,RE,NU204_E_plastic_a,500,1
-0.0019854599808,0.06459614922486737,0.004172662494681333,0.06462665507371314,0.73156,1.40484,11.319787464871622,24.930188530151653,0.022531731190667082,199,RE,NU204_E_plastic_a,500,1
-0.0020026947776,0.07397847700627148,0.005472815060167438,0.07400557983381838,1.2314,2.12499,16.63928588580947,29.155512403812658,-0.32934057114904663,200,RE,NU204_E_plastic_a,500,1
-0.0018900971968000002,0.012284470956529148,0.00015090822668180814,0.012429026273009458,0.075156,0.13874999999999998,6.046813189477825,0.7648831234178637,0.025123497462257994,201,OK,NU204_E_plastic_a,500,2
-0.0018465956000000001,0.012209501160483882,0.00014907191858785728,0.012348353489344101,0.063594,0.114219,5.149998342279225,0.4311093830742827,-0.03909358894685087,202,OK,NU204_E_plastic_a,500,2
-0.0019096762336,0.0120873326969879,0.0001461036117276728,0.012237257660311375,0.089219,0.1725,7.290767464132143,1.269665161202636,-0.05407514663333934,203,OK,NU204_E_plastic_a,500,2
-0.001815985984,0.012709328361691832,0.00016152702740530436,0.012838412382354324,0.090938,0.145938,7.083274574120175,1.0620263722760566,-0.05273093386990159,204,OK,NU204_E_plastic_a,500,2
-0.0018763754432000001,0.012046028058115535,0.00014510679197690673,0.012191291021903741,0.057656,0.10875,4.729277637324146,0.5377952385775964,-0.0347209759426285,205,OK,NU204_E_plastic_a,500,2
-0.0019849873664,0.07000913047377678,0.0049012783496943015,0.07003726525599832,1.1156,1.91419,15.928663061332976,16.449614940460233,0.18920976435372058,206,OR,NU204_E_plastic_a,500,2
-0.00187609216,0.07202049402456459,0.005186951559542344,0.07204492543777916,1.1789,2.00062,16.363400931244556,13.142456983344946,0.20829058385820834,207,OR,NU204_E_plastic_a,500,2
-0.001828526544,0.06639351209419016,0.004408098448201375,0.06641868680968849,0.61109,1.19984,9.200573352962774,8.047799700637539,-0.05597606317428923,208,OR,NU204_E_plastic_a,500,2
-0.0018902920640000002,0.07145919015594186,0.005106415857743059,0.07148418749506971,0.91844,1.60969,12.848156105339312,11.310185048221662,-0.2745442591908309,209,OR,NU204_E_plastic_a,500,2
-0.001896485504,0.06702748967647061,0.004492684372329375,0.06705431402673699,0.84172,1.6051600000000001,12.552809050650726,11.407149560828081,-0.10954694907086716,210,OR,NU204_E_plastic_a,500,2
-0.002248846176,0.09097553870361201,0.008276548642412408,0.09100332934313843,1.4814,2.8226,16.278525309928085,34.75087441679652,-0.6639087961482881,211,IR,NU204_E_plastic_a,500,2
-0.0017346951583999998,0.09784728727126994,0.009574091626346424,0.09786266291921042,1.7213,3.3600000000000003,17.58893482615533,54.76413477363517,-0.9388514461668193,212,IR,NU204_E_plastic_a,500,2
-0.0021750067744,0.0961554604125381,0.009245872567147182,0.09618005625708413,1.7153,3.0366999999999997,17.83425864729269,34.08784201388437,-0.24554002012384968,213,IR,NU204_E_plastic_a,500,2
-0.0019925300384,0.09240083134649338,0.008537913633523114,0.09242231229241692,1.5264,2.8806000000000003,16.515492440511448,39.259118384476565,-0.49848024803586394,214,IR,NU204_E_plastic_a,500,2
-0.0018964596928000002,0.09888699053755112,0.009778636897573724,0.09890517406556716,1.8831,3.5244,19.039448823492666,49.62224122078669,-0.07482916492640034,215,IR,NU204_E_plastic_a,500,2
-0.002017904672,0.07543838454408963,0.0056909498626219425,0.07546536822865985,0.97859,1.90468,12.967405088846517,30.700233630344336,-0.13597567318487186,216,RE,NU204_E_plastic_a,500,2
-0.002031372288,0.081607709983289,0.006659818328716608,0.08163298844271881,1.1127,2.00458,13.630519000058076,22.915165633446964,-0.003135643709250173,217,RE,NU204_E_plastic_a,500,2
-0.0019587180576,0.0765597642124148,0.005861397496260549,0.07658481620197125,0.77531,1.53359,10.123547178795006,24.016751398119375,-0.1387831630422882,218,RE,NU204_E_plastic_a,500,2
-0.0020382898016000003,0.08235028109645122,0.006781568796664531,0.08237550255980135,1.3511,2.6186,16.401720875926127,34.39695756380737,-0.11392536509727014,219,RE,NU204_E_plastic_a,500,2
-0.0020159788288000003,0.08519772657035542,0.0072586526127570465,0.08522157463574125,1.152,2.2267,13.517703761329708,28.38979248587984,-0.33845958046753083,220,RE,NU204_E_plastic_a,500,2
-0.0015903406367999999,0.053384922353324954,0.002849949934670534,0.05340860528053126,0.24953,0.46812,4.672093545400253,0.1783590014313563,-0.03576819356456288,221,OK,STO20_b,1000,1
-0.0017064846431999999,0.054543713978735996,0.0029750167345941607,0.054570402458032484,0.24219,0.45735,4.438120099741923,0.1632178654132348,-0.004254140622852917,222,OK,STO20_b,1000,1
-0.0016610739648,0.05312467648032783,0.002822231251139497,0.053150638922368876,0.28062,0.5396799999999999,5.279710755873882,0.3828758790553066,-0.04042744058579656,223,OK,STO20_b,1000,1
-0.0014632442880000002,0.053343558311512385,0.002845535213333722,0.05336362335130633,0.21609,0.42812,4.0493876995087925,0.24605039292597963,-0.02069139987934466,224,OK,STO20_b,1000,1
-0.0017357010656,0.05228968942117514,0.0027342116197629548,0.052318488872979504,0.23719,0.455,4.533578952860383,0.19951256002915052,-0.047584360629617815,225,OK,STO20_b,1000,1
-0.002202716447999999,0.21898850340774167,0.04795596462476249,0.2189995812427795,2.3945,3.6178999999999997,10.933810861243131,13.463073049256284,-1.5036929484473431,226,OR,STO20_b,1000,1
-0.0024920888320000005,0.2298402184309251,0.052826526008375355,0.22985372852125313,2.5253,3.8492,10.986552257587162,14.18987078997301,-1.5721785414294533,227,OR,STO20_b,1000,1
-0.0012732620672000008,0.2348833989065764,0.055170211081905896,0.23488684994736864,2.3863,3.9646999999999997,10.15935971100426,12.84234364120153,-1.4174257051739427,228,OR,STO20_b,1000,1
-0.0023926236992000004,0.22498522373843774,0.05061835090063489,0.2249979456546234,3.2584,5.0036000000000005,14.481910003754937,18.744538191444512,-1.7847970785181742,229,OR,STO20_b,1000,1
-0.002213559337599999,0.22929993924306094,0.052578462136871444,0.22931062335141067,2.7955,4.1614,12.190887448402215,14.356297737972923,-1.59194539405141,230,OR,STO20_b,1000,1
-0.0020955799008,0.1516315038289238,0.022992112953420935,0.15164598381935993,2.343,4.2338000000000005,15.4504586339126,47.79254960974933,-1.231755960124837,231,IR,STO20_b,1000,1
-0.0018780268223999998,0.15552205528683313,0.02418710968064078,0.1555333940521663,2.0114,3.8002000000000002,12.932270990790386,30.47653823334771,-1.1810806353152439,232,IR,STO20_b,1000,1
-0.0018258053247999996,0.1585797264755996,0.025147529649075986,0.1585902368185383,2.4167,4.2822,15.238642986360064,33.6295473692285,-1.2796148659152649,233,IR,STO20_b,1000,1
-0.001716200848,0.16936429042529394,0.028684262871263317,0.1693729854983196,3.1681,5.3284,18.704871917319018,53.417439793303544,-1.9842708491319627,234,IR,STO20_b,1000,1
-0.0017925382783999997,0.17150544833426024,0.029414118808335606,0.17151481569186708,3.1822,6.1198999999999995,18.553499224912112,55.2585980284157,-1.137210827400794,235,IR,STO20_b,1000,1
-0.0019904523328000004,0.058659903854595005,0.00344098432023033,0.05869366422979127,0.62672,1.14141,10.67781349527492,6.257343803223195,0.09858452972558832,236,RE,STO20_b,1000,1
-0.0019734224224000002,0.05775048180233721,0.0033351181484020816,0.05778418939865223,0.64781,1.11297,11.210852081540313,5.862561558178967,0.19970761647641697,237,RE,STO20_b,1000,1
-0.001940900448,0.05735285603856864,0.0032893500957807795,0.05738568802697957,0.56875,1.07625,9.911007771355905,6.185183881325157,0.10928547702182795,238,RE,STO20_b,1000,1
-0.0023503848991999997,0.07077025233680384,0.00500842861581489,0.0708092714620711,0.69234,1.21937,9.77753316344811,6.825910533349562,-0.21083211772796923,239,RE,STO20_b,1000,1
-0.0022420242144000004,0.05934865607413952,0.0035222629778064976,0.059390989639712635,0.55484,0.9990600000000001,9.342157848620834,5.100735611546668,0.19525568894061848,240,RE,STO20_b,1000,1
-0.0017410669312,0.053527934281311924,0.0028652397484244486,0.0535562420496749,0.26047,0.47906,4.863485375960599,0.15231645006795835,-0.058908683737914004,241,OK,STO20_b,1000,2
-0.0016743393152000002,0.054227807387220085,0.002940655094025441,0.05425364970366386,0.25188,0.49516,4.642636972365566,0.31778194347381694,-0.0146117327464154,242,OK,STO20_b,1000,2
-0.0016509537504,0.053916448422220646,0.0029069834104659795,0.053941719093406164,0.26641,0.51516,4.938848899840975,0.33899036938754534,-0.06185709977713979,243,OK,STO20_b,1000,2
-0.0015811132992,0.053874479575362774,0.0029024595495161804,0.05389767591261322,0.23672,0.4636,4.392026112291094,0.2174701445351026,-0.009337825615927236,244,OK,STO20_b,1000,2
-0.0016759502112,0.05489372177785455,0.0030133206906245032,0.05491929988387438,0.27016,0.50953,4.919217844569163,0.3015361617438197,0.02106392643133144,245,OK,STO20_b,1000,2
-0.0020595871232,0.35924731420140227,0.12905863276092105,0.35925321802321986,3.2897,5.1256,9.157050890459594,7.453395794294279,-0.9874007765258563,246,OR,STO20_b,1000,2
-0.0018338199488,0.3562199020756571,0.12689261863479076,0.3562246222966562,2.9739,4.9989,8.348384176328496,7.489678614918022,-0.9793950986162298,247,OR,STO20_b,1000,2
-0.0018252092447999997,0.37116195530772206,0.13776119706785148,0.37116644306380764,2.9056,4.9389,7.828293894285307,7.41823034826009,-0.9847977429887913,248,OR,STO20_b,1000,2
-0.0022598828415999997,0.3802888195094741,0.14461958624390933,0.3802955341762076,3.3145,5.477499999999999,8.715590119089452,7.011244110863737,-1.0213374822022607,249,OR,STO20_b,1000,2
-0.0014527133727999986,0.3638111263791575,0.13235853567727132,0.36381402674088154,3.2208,5.227,8.852874719681832,7.7887188318591605,-0.9872461243979777,250,OR,STO20_b,1000,2
-0.0019196555295999999,0.13795251169491546,0.019030895482935788,0.1379658673741013,2.4791,4.8122,17.968937152243583,49.61715790406337,-0.6903605096479221,251,IR,STO20_b,1000,2
-0.0019510665408000003,0.1658691916685163,0.027512588744766996,0.1658806661591809,2.7091,4.6402,16.33161996950457,41.71693944009871,-0.9143746220482961,252,IR,STO20_b,1000,2
-0.0018620606080000002,0.16449407147090564,0.02705829954907541,0.1645046103268333,2.9898,5.8826,18.17456662193203,57.389600010792876,-0.7304252322991662,253,IR,STO20_b,1000,2
-0.0019150190656,0.1600228173816593,0.025607302082763884,0.16003427564364295,4.0211,6.627699999999999,25.126492333142448,82.51338040386395,-2.151087483857101,254,IR,STO20_b,1000,2
-0.0019614701408,0.15670654926924366,0.02455694258387389,0.15671882448827626,3.0978,5.6111,19.766610744529533,54.08235858401176,-1.0393259561762012,255,IR,STO20_b,1000,2
-0.0019782076288,0.0685608428129231,0.004700589167218348,0.0685893758000537,0.74953,1.44406,10.927785699420422,10.129823021161725,0.23977988006814052,256,RE,STO20_b,1000,2
-0.0019894282976,0.06720362321796963,0.004516326973622827,0.06723306328417678,0.94641,1.57188,14.076556291950727,7.120549699597213,0.12891640395577245,257,RE,STO20_b,1000,2
-0.0019108688480000001,0.0672195582164706,0.004518469006817481,0.06724671312838819,0.77875,1.4817200000000001,11.580491651884929,9.3469155641251,0.15574729202773083,258,RE,STO20_b,1000,2
-0.0021160728512,0.06361400512641066,0.004046741648223002,0.06364919019543444,0.57484,1.02656,9.031379633188692,2.90661701969025,0.02243647054812656,259,RE,STO20_b,1000,2
-0.0020385516128,0.06571287248351428,0.004318181610034608,0.06574448496043342,0.57344,1.12391,8.722252525745843,3.779585402034228,-0.05750795646941266,260,RE,STO20_b,1000,2
-0.0015318003232,0.02404897440135779,0.0005783531697571623,0.024097709060973367,0.10344,0.19984600000000002,4.292524228683745,0.22621361236266369,-0.01580503489464581,261,OK,STO20_b,500,1
-0.001565155712,0.02447733079473343,0.0005991397228348055,0.02452732018051731,0.11406,0.210466,4.650324583384402,0.157269262921798,-0.023288182064033304,262,OK,STO20_b,500,1
-0.0015132090464000001,0.024061730548086014,0.0005789668769686957,0.024109265409522587,0.14984,0.27765,6.2150379721157645,0.40182495881656033,0.010618331057686378,263,OK,STO20_b,500,1
-0.0015510218847999998,0.02480410421679516,0.0006152435859976354,0.024852550269233217,0.15313,0.27047,6.161540700697054,0.3381525421619678,-0.03560003173193902,264,OK,STO20_b,500,1
-0.001570467328,0.02316970849062906,0.0005368353915407283,0.02322287146691907,0.095937,0.189375,4.131142875103195,0.056081653360608996,0.010167738530946189,265,OK,STO20_b,500,1
-0.0019412504096,0.09051321410412635,0.008192641927459417,0.09053402885441578,1.2969,2.05268,14.325000404936072,20.17663027042935,-1.2696161062632882,266,OR,STO20_b,500,1
-0.0016190933088000002,0.0911960130017591,0.008316712787417014,0.09121038455438951,1.0609,1.71293,11.631351026344774,16.82636911902057,-1.0624330320672086,267,OR,STO20_b,500,1
-0.00220537576,0.08769362436436029,0.007690171754157524,0.08772135108626816,1.0997,1.6943899999999998,12.536286621013366,14.48639088026355,-1.1097804971682592,268,OR,STO20_b,500,1
-0.0015829508127999997,0.0922321000862435,0.008506760286318837,0.09224568293201901,1.2455,1.90691,13.501986872576774,16.399392048677605,-1.1075914630891608,269,OR,STO20_b,500,1
-0.0018022124544,0.09177968181675587,0.008423509994384949,0.09179737449467573,1.1239,1.84578,12.243269550864838,16.38040166219838,-1.1252652891046266,270,OR,STO20_b,500,1
-0.0018871023039999997,0.061302908725203095,0.0037580466181705817,0.06133194741141312,1.3892,2.2965400000000002,22.65051182349196,76.90112508135638,-2.1435996876233196,271,IR,STO20_b,500,1
-0.0019741582144,0.06164721181423935,0.0038003787244696914,0.06167881342183208,1.5533,2.4145499999999998,25.183688106590385,71.08325424154475,-1.4648231111942187,272,IR,STO20_b,500,1
-0.0019037040384000002,0.06588286997743872,0.004340552556464097,0.0659103682703254,1.6867,2.7273,25.590814378128687,101.18182577405778,-2.5239993197218444,273,IR,STO20_b,500,1
-0.001937781328,0.059677496696373074,0.003561403611945619,0.059708949148521824,1.4648,2.3044900000000004,24.53233595447163,81.3853985267785,-1.3980062611934498,274,IR,STO20_b,500,1
-0.0019537671712000003,0.05899928462724486,0.0034809155865266513,0.05903162536036011,1.0931,2.03638,18.51719300166889,55.18813577860961,-1.3248880400909744,275,IR,STO20_b,500,1
-0.0020009554687999997,0.02528072511946533,0.0006391150625659654,0.02535978874821488,0.27516,0.485,10.850248112550583,7.985441751918092,-0.026889310103384537,276,RE,STO20_b,500,1
-0.0019829358624,0.024324599787640556,0.000591686154828883,0.024405290194203285,0.23703,0.46125,9.712238539835067,5.768480770599481,-0.006445471698124564,277,RE,STO20_b,500,1
-0.002012657184,0.025275512472690137,0.0006388515307571146,0.025355518525508828,0.25125,0.47015999999999997,9.909085461897805,7.5390321452105535,-0.07951463985940964,278,RE,STO20_b,500,1
-0.0020372985600000003,0.026475385177656765,0.0007009460203052875,0.02655365522348789,0.38469,0.6712499999999999,14.487271027746287,16.59204715620443,-0.153867937395808,279,RE,STO20_b,500,1
-0.0020888870304,0.025305249815954542,0.0006403556682478674,0.025391319722961245,0.23953,0.43906,9.43353880827999,5.75889355825726,-0.03899078551116371,280,RE,STO20_b,500,1
-0.0016480016352,0.02226810018863439,0.0004958682860110589,0.022328998978921575,0.10547,0.19406400000000001,4.723454020467418,0.2685045535676607,-0.038421230330853894,281,OK,STO20_b,500,2
-0.0016451075648,0.022148042387489675,0.0004905357815980394,0.022209055821844424,0.091094,0.18140699999999998,4.101660184509131,0.20664869143935238,-0.008857457085611902,282,OK,STO20_b,500,2
-0.0016221616832,0.022148614548420605,0.0004905611264145089,0.022207938556762785,0.10453,0.18578,4.706875414520112,0.1408822194592756,-0.03619232128742604,283,OK,STO20_b,500,2
-0.0016540697215999998,0.021552834275741558,0.0004645246653175802,0.021616211785636587,0.095156,0.18265599999999999,4.4020664186510565,0.1624863176781246,-0.014358939426011946,284,OK,STO20_b,500,2
-0.0016412785119999998,0.02181648549380957,0.0004759590393016034,0.021878135991339764,0.11656,0.191716,5.327693366845287,0.17423827632526168,-0.010035750148872336,285,OK,STO20_b,500,2
-0.0020164531488,0.10976144425103386,0.012047574644072814,0.10977996505453132,1.7772,2.9086,16.188746271846654,23.92523515266246,-1.3409375611399197,286,OR,STO20_b,500,2
-0.0016849577151999996,0.11190525964794837,0.012522787136874743,0.1119179441348739,1.3381,2.11763,11.956080951482068,15.624063262701394,-1.1540970683158667,287,OR,STO20_b,500,2
-0.0017469446880000001,0.10615875840317344,0.011269681985703347,0.10617313125949653,1.1797,1.89032,11.111097374689919,12.999457978847612,-0.974659883861582,288,OR,STO20_b,500,2
-0.0024194925376,0.11311518930411074,0.01279504605130481,0.1131410623754449,1.5762,2.3838600000000003,13.93128159579739,18.03922997073928,-1.3214031621827762,289,OR,STO20_b,500,2
-0.0020204014240000003,0.1120002818030403,0.012544063123960439,0.112018503587017,1.4394,2.1937699999999998,12.849662813803445,15.548465570556463,-1.1286002086591418,290,OR,STO20_b,500,2
-0.0019237714144000001,0.049495792197694705,0.002449833445277376,0.049533164059367724,1.3983,2.34767,28.22957157196893,82.7907067298314,-1.382402198750644,291,IR,STO20_b,500,2
-0.0020730296128,0.05254998063829654,0.0027615004650853405,0.05259085392785409,1.1228,1.7356099999999999,21.349719887421774,60.38796124874476,-1.9670072778053929,292,IR,STO20_b,500,2
-0.001913304928,0.05643298911651704,0.003184682260624931,0.056465414160992745,1.0323,1.86558,18.2819875730785,51.913597470023866,-0.8309265682973128,293,IR,STO20_b,500,2
-0.002018096544,0.05979159601358838,0.003575034953852158,0.059825643895515764,0.99891,1.7129699999999999,16.697020457390735,50.546900944796434,-0.9907122851592249,294,IR,STO20_b,500,2
-0.0019598767552,0.05784137264376573,0.00334562438931497,0.05787456700667871,1.0939,1.8604600000000002,18.901221323587,58.292806441926366,-1.341109672698096,295,IR,STO20_b,500,2
